id,fulltext,label
1166,ngisi emoney via  kok malah lama ya tau gt mending antri di mini market nih  ,negatif

1167, berapa lama sla nya kurang dari  menit bisa saya lagi di tol nih mau keluar tol nunggu lama ga masuk etolnya,negatif

1168, min kenapa pembelian pulsa dibatalkan,negatif

1169,halo minsaya isi saldo emoney sudah  menit masih proses lagi ada kendala yaa ,negatif

1170,tiati disikattar kyk pny ane jt disikat ,negatif

1171, min saya kepencet pesanan diterima barangnya belum sampai tolong bantu infokan selanjutnya gimana ,negatif

1172, halooo kenapaaa ya saya isi e money udh dibayar to gbs update saldo bahkan cek saldo aja gabisa,negatif

1173, gue gak folow gmn u bisa dm jangan suka bohong lah gue uninstal ,negatif

1174, assalamualaikum kak mau tanya nih kalau mau pembayaran pake bank syariah indonesia itu pakai transf ,netral

1175, pagi min bagaimana cara mendapatkan promo ini ,netral

1176, minmhn infonya klo ingin menambahkan item yg ingin dikomplain dr  pesanan bagaimana caranya yasy ,netral

1177,sengaja gak mau respon apa gimana nih ,negatif

1178, min kemarin transaksi pakai promo cashbck tp cashbackny blm masuk gmn y,negatif

1179, terima kasih,positif

1180, maaf belum ada dm masuk dari tokopedia ,negatif

1181, hello boleh cek dm nya,netral

1182, min cara jualan akun game di tokped gimana masa bikin iklan ditolak mulu kalah sama  yg simple,negatif

1183, baiiik terima kasih,positif

1184, untung masih ada tokopedia ,positif

1185, mau tanya dong gimana caranya munculin instagram tag yang direct ke tokopedia perlu request access domain ke tokopedia kah,netral

1186, no nya kaya gimana,netral

1187, makasih ,positif

1188, mana nih  kok udah gak ada tindakan lagi,negatif

1189, bagaimana  cara claim  yes ternyata sampai dengan sekarang belum juga sampai paket ,negatif

1190, ovo point saya sisa  point koh gx bisa dibelajain lagi ya padahal masih dibawah ribu,negatif

1191,  hal yg gw asumsikan adlh apakah tokopedia lg kekurangan tenaga customer service shingga responnya ,negatif

1192,penyakit nih setiap isi emoney suka engga masuk padahal urgent  ,negatif

1193,toko gua lagi dan lagi dimoderasi permanen oleh  dgn alasan manipulasi belanja ditoko sendiri dima ,negatif

1194,itu saya belinya di  bagaimana cara klaimnya saya kan tidak tahu persis pengiriman nya,netral

